stream_id,result_value,timestamp,analyte,qc_level,instrument_id,method_id,operator_id,reagent_lot,control_material_lot,calibration_status,run_id,units,flags,entry_source,comments
demo-medical_clinical-hemeflow-xn-20-rbc,4.6,2026-02-09T08:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-09-A,ok,medical_clinical-009-001,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.592,2026-02-09T10:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-09-A,ok,medical_clinical-009-002,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.576,2026-02-09T12:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-09-A,ok,medical_clinical-009-003,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.56,2026-02-09T14:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-09-A,ok,medical_clinical-009-004,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.544,2026-02-09T16:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-09-A,ok,medical_clinical-009-005,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.528,2026-02-09T18:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-09-A,ok,medical_clinical-009-006,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.512,2026-02-09T20:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-09-A,ok,medical_clinical-009-007,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.496,2026-02-09T22:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-09-A,ok,medical_clinical-009-008,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.48,2026-02-10T00:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-09-A,ok,medical_clinical-009-009,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.464,2026-02-10T02:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-09-A,ok,medical_clinical-009-010,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.448,2026-02-10T04:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-09-A,ok,medical_clinical-009-011,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.432,2026-02-10T06:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-09-A,ok,medical_clinical-009-012,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.424,2026-02-10T08:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-09-A,ok,medical_clinical-009-013,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.416,2026-02-10T10:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-09-A,ok,medical_clinical-009-014,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.408,2026-02-10T12:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-09-A,ok,medical_clinical-009-015,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.4,2026-02-10T14:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-09-B,ok,medical_clinical-009-016,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.392,2026-02-10T16:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-09-B,ok,medical_clinical-009-017,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.384,2026-02-10T18:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-09-B,ok,medical_clinical-009-018,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.376,2026-02-10T20:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-09-B,ok,medical_clinical-009-019,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.368,2026-02-10T22:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-09-B,ok,medical_clinical-009-020,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.36,2026-02-11T00:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-09-B,ok,medical_clinical-009-021,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.352,2026-02-11T02:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-09-B,ok,medical_clinical-009-022,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.344,2026-02-11T04:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-09-B,ok,medical_clinical-009-023,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.336,2026-02-11T06:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-09-B,ok,medical_clinical-009-024,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-rbc,4.328,2026-02-11T08:15:00Z,RBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-09-B,ok,medical_clinical-009-025,10^6/uL,[],manual,synthetic demo slow low drift
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.5,2026-02-09T08:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-10-A,ok,medical_clinical-010-001,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.518,2026-02-09T10:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-10-A,ok,medical_clinical-010-002,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.896,2026-02-09T12:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-10-A,ok,medical_clinical-010-003,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.104,2026-02-09T14:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-10-A,ok,medical_clinical-010-004,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.878,2026-02-09T16:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-10-A,ok,medical_clinical-010-005,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.122,2026-02-09T18:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-10-A,ok,medical_clinical-010-006,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.824,2026-02-09T20:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-10-A,ok,medical_clinical-010-007,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.194,2026-02-09T22:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-10-A,ok,medical_clinical-010-008,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.77,2026-02-10T00:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-10-A,ok,medical_clinical-010-009,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.248,2026-02-10T02:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-10-A,ok,medical_clinical-010-010,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.716,2026-02-10T04:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-10-A,ok,medical_clinical-010-011,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.302,2026-02-10T06:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-10-A,ok,medical_clinical-010-012,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.644,2026-02-10T08:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-10-A,ok,medical_clinical-010-013,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.374,2026-02-10T10:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-10-A,ok,medical_clinical-010-014,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.572,2026-02-10T12:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-10-A,ok,medical_clinical-010-015,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.446,2026-02-10T14:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-10-B,ok,medical_clinical-010-016,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.536,2026-02-10T16:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-10-B,ok,medical_clinical-010-017,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.464,2026-02-10T18:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-10-B,ok,medical_clinical-010-018,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.518,2026-02-10T20:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-10-B,ok,medical_clinical-010-019,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.5,2026-02-10T22:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-10-B,ok,medical_clinical-010-020,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.482,2026-02-11T00:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-10-B,ok,medical_clinical-010-021,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.518,2026-02-11T02:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-10-B,ok,medical_clinical-010-022,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.5,2026-02-11T04:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-10-B,ok,medical_clinical-010-023,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.482,2026-02-11T06:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-10-B,ok,medical_clinical-010-024,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-hemoglobin,13.5,2026-02-11T08:20:00Z,Hemoglobin,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-10-B,ok,medical_clinical-010-025,g/dL,[],manual,synthetic demo R-4s precision failure
demo-medical_clinical-hemeflow-xn-20-platelets,240.0,2026-02-09T08:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-11-A,ok,medical_clinical-011-001,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,240.0,2026-02-09T10:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-11-A,ok,medical_clinical-011-002,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,240.7,2026-02-09T12:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-11-A,ok,medical_clinical-011-003,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,240.7,2026-02-09T14:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-11-A,ok,medical_clinical-011-004,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,240.7,2026-02-09T16:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-11-A,ok,medical_clinical-011-005,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,239.3,2026-02-09T18:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-11-A,ok,medical_clinical-011-006,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,239.3,2026-02-09T20:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-11-A,ok,medical_clinical-011-007,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,240.0,2026-02-09T22:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-11-A,ok,medical_clinical-011-008,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,241.4,2026-02-10T00:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-11-A,ok,medical_clinical-011-009,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,241.4,2026-02-10T02:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-11-A,ok,medical_clinical-011-010,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,240.7,2026-02-10T04:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-11-A,ok,medical_clinical-011-011,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,240.0,2026-02-10T06:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-11-A,ok,medical_clinical-011-012,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,240.0,2026-02-10T08:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-11-A,ok,medical_clinical-011-013,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,239.3,2026-02-10T10:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-11-A,ok,medical_clinical-011-014,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,240.0,2026-02-10T12:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-11-A,ok,medical_clinical-011-015,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,242.1,2026-02-10T14:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-11-B,ok,medical_clinical-011-016,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,241.4,2026-02-10T16:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-11-B,ok,medical_clinical-011-017,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,242.1,2026-02-10T18:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-11-B,ok,medical_clinical-011-018,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,241.4,2026-02-10T20:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-11-B,ok,medical_clinical-011-019,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,240.7,2026-02-10T22:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-11-B,ok,medical_clinical-011-020,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,241.4,2026-02-11T00:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-11-B,ok,medical_clinical-011-021,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,240.7,2026-02-11T02:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-11-B,ok,medical_clinical-011-022,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,240.0,2026-02-11T04:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-11-B,ok,medical_clinical-011-023,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,240.7,2026-02-11T06:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-11-B,ok,medical_clinical-011-024,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-hemeflow-xn-20-platelets,240.0,2026-02-11T08:25:00Z,Platelets,CBC L2,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-11-B,ok,medical_clinical-011-025,10^3/uL,[],manual,synthetic demo duplicate retry cluster
demo-medical_clinical-coagstar-cs-1-pt,12.5,2026-02-09T08:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-1,MED-12-A,ok,medical_clinical-012-001,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.525,2026-02-09T10:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-1,MED-12-A,ok,medical_clinical-012-002,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.475,2026-02-09T12:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-1,MED-12-A,ok,medical_clinical-012-003,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.55,2026-02-09T14:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-1,MED-12-A,ok,medical_clinical-012-004,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.45,2026-02-09T16:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-1,MED-12-A,ok,medical_clinical-012-005,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.525,2026-02-09T18:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-1,MED-12-A,ok,medical_clinical-012-006,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.5,2026-02-09T20:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-1,MED-12-A,ok,medical_clinical-012-007,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.475,2026-02-09T22:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-1,MED-12-A,ok,medical_clinical-012-008,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.55,2026-02-10T00:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-1,MED-12-A,ok,medical_clinical-012-009,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.525,2026-02-10T02:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-1,MED-12-A,ok,medical_clinical-012-010,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.45,2026-02-10T04:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-1,MED-12-A,ok,medical_clinical-012-011,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.5,2026-02-10T06:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-1,MED-12-A,ok,medical_clinical-012-012,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.525,2026-02-10T08:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-1,MED-12-A,ok,medical_clinical-012-013,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.475,2026-02-10T10:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-1,MED-12-A,ok,medical_clinical-012-014,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.5,2026-02-10T12:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-1,MED-12-A,ok,medical_clinical-012-015,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.55,2026-02-10T14:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-2,MED-12-B,ok,medical_clinical-012-016,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.45,2026-02-10T16:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-2,MED-12-B,ok,medical_clinical-012-017,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.525,2026-02-10T18:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-2,MED-12-B,ok,medical_clinical-012-018,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.5,2026-02-10T20:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-2,MED-12-B,ok,medical_clinical-012-019,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.475,2026-02-10T22:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-2,MED-12-B,ok,medical_clinical-012-020,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.525,2026-02-11T00:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-2,MED-12-B,ok,medical_clinical-012-021,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.5,2026-02-11T02:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-2,MED-12-B,ok,medical_clinical-012-022,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.45,2026-02-11T04:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-2,MED-12-B,ok,medical_clinical-012-023,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.55,2026-02-11T06:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-2,MED-12-B,ok,medical_clinical-012-024,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-pt,12.5,2026-02-11T08:00:00Z,PT,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-2,MED-12-B,ok,medical_clinical-012-025,sec,[],manual,synthetic demo stable second-lot baseline
demo-medical_clinical-coagstar-cs-1-inr,1.0,2026-02-09T08:05:00Z,INR,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-1,MED-13-A,ok,medical_clinical-013-001,ratio,[],manual,synthetic demo single high action outlier
demo-medical_clinical-coagstar-cs-1-inr,1.003,2026-02-09T10:05:00Z,INR,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-1,MED-13-A,ok,medical_clinical-013-002,ratio,[],manual,synthetic demo single high action outlier
demo-medical_clinical-coagstar-cs-1-inr,0.997,2026-02-09T12:05:00Z,INR,Coag L1,CoagStar CS-1,Coagulation,medical_clinical-demo,MED-RG-1,MED-13-A,ok,medical_clinical-013-003,ratio,[],manual,synthetic demo single high action outlier
